opportunity_id,customer_id,product_name,deal_value_usd,stage,sales_rep,close_date
O02353,C0554,Market Intelligence,114782,Closed Won,Carol,2026-08-22
O02354,C0096,Market Intelligence,225756,Proposal,David,2026-10-03
O02355,C0307,ESG Analytics,110704,Prospecting,Alice,2026-03-17
O02356,C0913,Commodity Insights,181774,Closed Lost,Carol,2026-03-20
O02357,C0687,Commodity Insights,151719,Closed Lost,Bob,2026-08-24
O02358,C0771,Commodity Insights,156675,Closed Won,Alice,2026-05-02
O02359,C0603,Commodity Insights,65119,Prospecting,Carol,2026-02-26
O02360,C0595,Commodity Insights,34489,Negotiation,David,2026-01-16
O02361,C0922,ESG Analytics,173382,Proposal,Bob,2026-08-10
O02362,C0691,ESG Analytics,150021,Closed Lost,Bob,2026-06-24
O02363,C0387,Commodity Insights,33051,Closed Won,Emma,2026-11-22
O02364,C0657,Commodity Insights,52638,Negotiation,Alice,2026-10-14
O02365,C0719,ESG Analytics,79197,Closed Lost,David,2026-07-18
O02366,C0255,ESG Analytics,74423,Closed Lost,David,2026-01-09
O02367,C0464,ESG Analytics,86892,Proposal,Alice,2026-08-01
O02368,C0157,ESG Analytics,93609,Prospecting,David,2026-03-06
O02369,C0956,Commodity Insights,157042,Proposal,David,2026-05-18
O02370,C0560,Market Intelligence,5089,Closed Lost,Emma,2026-04-09
O02371,C0548,Commodity Insights,144645,Closed Lost,Bob,2026-10-02
O02372,C0902,Commodity Insights,41034,Negotiation,David,2026-08-05
O02373,C0771,ESG Analytics,121699,Closed Lost,Emma,2026-02-14
O02374,C0023,ESG Analytics,223371,Prospecting,Alice,2026-05-03
O02375,C0220,Market Intelligence,158746,Proposal,Carol,2026-11-25
O02376,C0615,ESG Analytics,218611,Proposal,Bob,2026-12-14
O02377,C0111,Market Intelligence,60926,Closed Won,David,2026-01-11
O02378,C0192,Market Intelligence,16479,Negotiation,Carol,2026-09-17
O02379,C0097,Commodity Insights,92149,Prospecting,Bob,2026-06-09
O02380,C0769,Commodity Insights,134916,Proposal,Carol,2026-02-20
O02381,C0100,Commodity Insights,88331,Prospecting,Bob,2026-12-10
O02382,C0281,Market Intelligence,211490,Closed Lost,David,2026-07-28
O02383,C0065,Commodity Insights,203077,Closed Won,Alice,2026-09-05
O02384,C0717,Commodity Insights,160856,Closed Lost,Emma,2026-09-21
O02385,C0043,ESG Analytics,146830,Prospecting,David,2026-08-27
O02386,C0565,Market Intelligence,30401,Negotiation,Alice,2026-08-09
O02387,C0424,ESG Analytics,227243,Prospecting,Bob,2026-06-20
O02388,C0190,Commodity Insights,169256,Closed Won,Carol,2026-09-14
O02389,C0632,ESG Analytics,146139,Closed Lost,Bob,2026-12-19
O02390,C0406,ESG Analytics,167147,Closed Lost,David,2026-05-17
O02391,C0391,ESG Analytics,86880,Prospecting,Carol,2026-06-19
O02392,C0268,Commodity Insights,215653,Prospecting,Alice,2026-02-20
O02393,C0139,ESG Analytics,162052,Proposal,Alice,2026-11-25
O02394,C0490,Commodity Insights,69591,Closed Won,Alice,2026-06-04
O02395,C0073,Commodity Insights,25606,Closed Won,Alice,2026-04-27
O02396,C0611,ESG Analytics,202317,Closed Lost,David,2026-04-14
O02397,C0322,Market Intelligence,112686,Proposal,Alice,2026-09-19
O02398,C0267,Commodity Insights,102619,Closed Lost,Alice,2026-07-16
O02399,C0008,Market Intelligence,11494,Closed Lost,Emma,2026-05-26
O02400,C0140,Commodity Insights,144028,Closed Lost,Carol,2026-03-02
O02401,C0301,Commodity Insights,103315,Negotiation,Emma,2026-10-14
O02402,C0442,Commodity Insights,112599,Prospecting,Carol,2026-07-09
O02403,C0166,Market Intelligence,220008,Negotiation,Carol,2026-07-28
O02404,C0373,Commodity Insights,203250,Closed Won,Carol,2026-09-01
O02405,C0585,Commodity Insights,210132,Negotiation,Carol,2026-04-07
O02406,C0801,ESG Analytics,216095,Closed Lost,Alice,2026-07-05
O02407,C0249,Commodity Insights,72656,Closed Won,David,2026-03-28
O02408,C0649,Market Intelligence,206962,Closed Won,Carol,2026-12-10
O02409,C0056,Market Intelligence,108937,Negotiation,Emma,2026-10-12
O02410,C0235,Market Intelligence,7400,Closed Won,Bob,2026-03-04
O02411,C0180,Market Intelligence,82099,Proposal,David,2026-07-16
O02412,C0711,ESG Analytics,129242,Negotiation,David,2026-03-25
O02413,C0324,ESG Analytics,22650,Closed Won,Alice,2026-02-03
O02414,C0182,Commodity Insights,190897,Prospecting,Alice,2026-06-28
O02415,C0516,Commodity Insights,144829,Closed Lost,David,2026-01-01
O02416,C0779,ESG Analytics,8935,Prospecting,David,2026-10-17
O02417,C0406,Commodity Insights,191375,Closed Won,Emma,2026-03-07
O02418,C0896,Market Intelligence,50321,Closed Lost,Emma,2026-06-15
O02419,C0954,Market Intelligence,249052,Negotiation,David,2026-03-23
O02420,C0419,Commodity Insights,228541,Proposal,David,2026-02-05
O02421,C0748,Market Intelligence,246047,Proposal,Alice,2026-04-17
O02422,C0258,Market Intelligence,197784,Closed Won,Carol,2026-04-14
O02423,C0355,ESG Analytics,159335,Closed Won,Emma,2026-01-15
O02424,C0568,Commodity Insights,219696,Proposal,Carol,2026-05-17
O02425,C0180,Commodity Insights,38532,Prospecting,Emma,2026-12-25
O02426,C0239,ESG Analytics,90013,Negotiation,Carol,2026-05-02
O02427,C0033,ESG Analytics,117521,Negotiation,Carol,2026-11-12
O02428,C0293,ESG Analytics,127479,Negotiation,Bob,2026-04-28
O02429,C0902,Market Intelligence,34203,Proposal,Bob,2026-03-23
O02430,C0459,Commodity Insights,206785,Closed Lost,Emma,2026-12-24
O02431,C0504,ESG Analytics,167736,Prospecting,David,2026-08-25
O02432,C0408,Market Intelligence,68673,Negotiation,Bob,2026-08-06
O02433,C0032,Market Intelligence,232438,Closed Lost,Emma,2026-07-22
O02434,C0174,Market Intelligence,240336,Closed Won,Carol,2026-12-01
O02435,C0671,ESG Analytics,20932,Prospecting,Emma,2026-07-08
O02436,C0847,Market Intelligence,71828,Negotiation,Bob,2026-01-13
O02437,C0624,Market Intelligence,90196,Closed Lost,Emma,2026-03-09
O02438,C0640,Market Intelligence,91775,Proposal,Carol,2026-01-02
O02439,C0879,ESG Analytics,211527,Prospecting,Emma,2026-02-23
O02440,C0894,Commodity Insights,120485,Closed Won,Emma,2026-05-17
O02441,C0927,Market Intelligence,225872,Closed Won,Carol,2026-03-09
O02442,C0261,Commodity Insights,245330,Negotiation,Carol,2026-05-14
O02443,C0055,ESG Analytics,60119,Closed Lost,Carol,2026-12-03
O02444,C0487,ESG Analytics,167408,Proposal,David,2026-12-26
O02445,C0566,Market Intelligence,9081,Negotiation,Bob,2026-11-20
O02446,C0127,Market Intelligence,145674,Closed Won,Emma,2026-09-22
O02447,C0262,ESG Analytics,197765,Closed Won,Emma,2026-10-19
O02448,C0436,ESG Analytics,143331,Closed Lost,Bob,2026-12-20
O02449,C0063,Commodity Insights,87444,Closed Won,Emma,2026-12-05
O02450,C0858,Commodity Insights,32434,Negotiation,David,2026-11-05
O02451,C0260,Commodity Insights,65961,Prospecting,Alice,2026-12-20
O02452,C0554,ESG Analytics,104965,Negotiation,Bob,2026-05-05
O02453,C0927,Market Intelligence,223009,Closed Lost,Bob,2026-10-15
O02454,C0167,ESG Analytics,66725,Proposal,Emma,2026-02-05
O02455,C1000,Market Intelligence,174363,Closed Lost,David,2026-01-13
O02456,C0943,Market Intelligence,236096,Closed Lost,Bob,2026-03-17
O02457,C0888,ESG Analytics,247261,Prospecting,Emma,2026-09-07
O02458,C0172,Market Intelligence,36752,Prospecting,Alice,2026-01-06
O02459,C0236,Market Intelligence,238036,Prospecting,Alice,2026-02-23
O02460,C0535,Commodity Insights,125929,Closed Won,David,2026-02-02
O02461,C0932,Market Intelligence,138149,Closed Lost,Emma,2026-11-16
O02462,C0733,Commodity Insights,36903,Prospecting,Emma,2026-02-27
O02463,C0303,Market Intelligence,102693,Closed Won,Alice,2026-05-02
O02464,C0940,ESG Analytics,66664,Closed Lost,Carol,2026-06-21
O02465,C0250,ESG Analytics,27295,Closed Lost,Emma,2026-01-26
O02466,C0495,Commodity Insights,115399,Closed Lost,Bob,2026-04-11
O02467,C0317,Commodity Insights,232109,Closed Lost,Carol,2026-11-26
O02468,C0101,Market Intelligence,5956,Proposal,Alice,2026-08-27
O02469,C0770,Commodity Insights,245123,Proposal,Alice,2026-06-27
O02470,C0836,Commodity Insights,91356,Closed Lost,David,2026-08-27
O02471,C0077,Commodity Insights,10123,Prospecting,David,2026-07-22
O02472,C0400,Commodity Insights,75430,Prospecting,Alice,2026-01-21
O02473,C0403,Commodity Insights,83404,Prospecting,Alice,2026-12-27
O02474,C0914,Market Intelligence,78975,Prospecting,David,2026-09-11
O02475,C0103,Commodity Insights,165987,Closed Lost,Carol,2026-10-16
O02476,C0043,ESG Analytics,166264,Prospecting,Carol,2026-09-25
O02477,C0200,Commodity Insights,115019,Closed Lost,Bob,2026-05-18
O02478,C0145,Commodity Insights,145062,Closed Lost,Emma,2026-10-13
O02479,C0164,Commodity Insights,164103,Closed Won,Alice,2026-09-08
O02480,C0553,Commodity Insights,151284,Closed Lost,Emma,2026-11-19
O02481,C0122,Commodity Insights,143710,Closed Won,Emma,2026-02-12
O02482,C0032,Commodity Insights,215462,Closed Lost,David,2026-03-12
O02483,C0465,Market Intelligence,154251,Closed Won,David,2026-01-23
O02484,C0609,Market Intelligence,38162,Prospecting,Alice,2026-03-14
O02485,C0903,ESG Analytics,205278,Negotiation,David,2026-11-17
O02486,C0592,ESG Analytics,222851,Proposal,David,2026-01-10
O02487,C0081,ESG Analytics,229075,Prospecting,Emma,2026-06-05
O02488,C0964,Market Intelligence,210511,Closed Won,Carol,2026-06-17
O02489,C0322,Market Intelligence,125735,Closed Won,David,2026-05-23
O02490,C0093,ESG Analytics,201071,Proposal,David,2026-05-13
O02491,C0617,Market Intelligence,210536,Prospecting,Alice,2026-09-22
O02492,C0817,ESG Analytics,149552,Proposal,Carol,2026-02-20
O02493,C0730,ESG Analytics,110594,Proposal,David,2026-05-06
O02494,C0167,Market Intelligence,163114,Closed Won,Carol,2026-09-19
O02495,C0077,Commodity Insights,18997,Negotiation,Carol,2026-05-05
O02496,C0108,ESG Analytics,95862,Negotiation,Carol,2026-08-27
O02497,C0856,Market Intelligence,88613,Closed Won,Emma,2026-03-01
O02498,C0866,ESG Analytics,42102,Proposal,Carol,2026-08-27
O02499,C0001,ESG Analytics,155607,Prospecting,Alice,2026-02-21
O02500,C0409,Market Intelligence,247572,Negotiation,David,2026-05-02
